trending_date,channel_title,category_id,views,likes,dislikes,comment_count
18.04.03,PTXofficial,10,7964716,378091,9630,20426
18.04.03,MeganBatoon,24,190567,10732,380,880
18.04.03,What's Inside?,24,164897,4253,297,865
18.04.03,Ed Sheeran,10,6236125,198930,3789,8815
18.04.03,FunForLouis,22,64294,2263,176,226
18.04.03,Kacey Musgraves - Topic,10,134940,2004,234,85
18.04.03,David Guetta,10,6287725,169735,3473,6419
18.04.03,TroyeSivanVEVO,10,1315861,89489,1042,3603
18.04.03,Iris,24,1583596,45383,2034,15219
18.04.03,Real Engineering,28,590578,22176,439,1486
18.04.03,Because Science,28,78012,3538,62,560
18.04.03,Safiya Nygaard,22,4167447,198102,3135,17394
18.04.03,How To Cook That,26,341586,7342,394,981
18.04.03,ShibSibs,22,248770,19318,62,1523
18.04.03,SpaceX,28,1884130,40665,1193,2790
18.04.03,SnoopDoggVEVO,10,377994,7690,772,646
18.04.03,LewisCapaldiVEVO,10,287358,12620,143,427
18.04.03,Fox Business,25,32462,448,483,940
18.04.03,TED-Ed,27,565009,21191,277,887
18.04.03,My Virgin Kitchen,26,754049,11688,1228,1462
18.04.03,Tech Insider,28,184944,2386,144,329
18.04.03,Liza Koshy,23,4379842,369262,4253,18277
18.04.03,Half as Interesting,27,304613,10048,250,759
18.04.03,Jimmy Kimmel Live,24,4236369,54084,2345,2771
18.04.03,SciShow,27,249243,9590,1267,3116
18.04.03,jeffreestar,26,2232016,150133,1831,202849
18.04.03,Wendy Williams,24,650163,7723,1823,3828
18.04.03,The Dodo,15,258850,9189,99,478
18.04.03,Quartz,19,232028,3902,81,268
18.04.03,LaurDIY,26,991329,46395,706,9559
18.04.03,SMTOWN,10,2911537,163839,2079,12462
18.04.03,Billy Graham Evangelistic Association,24,221555,6729,1050,1547
18.04.03,Special Books by Special Kids,22,147075,8515,42,982
18.04.03,doddleoddle,10,1124080,132482,1848,6189
18.04.03,Red Bull,17,1540571,10915,1526,759
18.04.03,Recanto Ecológico Rio da Prata,15,2076846,16874,605,1465
18.04.03,Jimmy Built,2,477225,1825,43,220
18.04.03,Inside Edition,25,450624,10949,316,1772
18.04.03,jennxpenn,24,238420,17200,228,1351
18.04.03,Netflix,24,106330,1182,125,137
18.04.03,Asian Boss,25,249075,4881,1584,5327
18.04.03,Dude Perfect,17,17808890,629779,9012,35112
18.04.03,News 5 Cleveland,25,1262158,6318,1162,9973
18.04.03,Gus Johnson,23,154888,9844,631,783
18.04.03,Gigi Gorgeous,26,248028,6071,711,603
18.04.03,Doug DeMuro,2,1104109,21631,1186,7480
18.04.03,ABC Action News,24,1492625,7498,831,7655
18.04.03,Complex,24,3209936,79920,1004,6030
18.04.03,Simon and Martina,19,398040,15825,574,2683
18.04.03,AvE,28,771612,20890,158,2406
18.04.03,Morgan Adams,24,1959703,143641,3873,9121
18.04.03,Teen Vogue,17,128412,3241,48,154
18.04.03,merrelltwins,23,536775,39673,779,4280
18.05.03,Daily Dose Of Internet,24,1653422,58188,2342,7929
18.05.03,Lucas the Spider,1,2805317,198909,3594,13972
18.05.03,The King of Random,27,846310,14217,968,5345
18.05.03,Saturday Night Live,24,799894,12220,897,866
18.05.03,HellthyJunkFood,24,228317,7314,545,1227
18.05.03,REACT,24,829743,16182,1018,1727
18.05.03,The Infographics Show,27,311692,7869,224,974
18.05.03,UFC - Ultimate Fighting Championship,17,435989,4419,178,1776
18.05.03,BuzzFeedVideo,22,1559583,52012,1593,2359
18.05.03,INSIDER,28,446246,8920,310,1087
18.05.03,The Tonight Show Starring Jimmy Fallon,23,3576883,59206,1742,8872
18.05.03,The Food Ranger,19,564723,12256,751,2826
18.05.03,CollegeHumor,23,632124,31292,729,1876
18.05.03,NFL,17,780689,5210,198,994
18.05.03,nigahiga,24,3239316,288213,4231,28668
18.05.03,Mamrie Hart,23,95719,4659,208,255
18.05.03,carrieunderwoodVEVO,10,2341063,60229,3408,4349
18.05.03,CatCreature,22,138842,18026,143,1781
18.05.03,圧倒的不審者の極み!,28,294419,7310,378,2780
18.05.03,NBA,17,287605,4404,124,846
18.05.03,Kayley Melissa,26,97383,4889,235,541
18.05.03,Braille Skateboarding,26,104291,5286,126,551
18.05.03,Tasty,26,684203,22660,363,942
18.05.03,Nintendo,20,258174,11533,326,2650
18.05.03,Blake Shelton,10,805588,17442,949,1132
18.05.03,Brave Wilderness,15,1302552,30479,866,5275
18.05.03,The Slow Mo Guys,22,1830129,49693,1010,2010
18.05.03,Tati,26,839375,0,0,0
18.05.03,Jeopardy!,24,1338830,7410,433,783
18.05.03,National Geographic,15,278132,7756,81,650
18.05.03,Vanity Fair,24,4650696,97975,6575,7703
18.05.03,Bon Appétit,24,305278,6944,263,709
18.05.03,Vox,25,646828,14274,662,1032
18.05.03,Great Big Story,22,795873,27853,180,1019
18.05.03,Marques Brownlee,28,1086973,41526,1727,5606
18.05.03,CrossFit®,17,490741,1838,1497,1050
18.05.03,NBC News,25,436717,5204,1106,0
18.05.03,MeghanTrainorVEVO,10,5584764,215970,18060,16960
18.05.03,Gibi ASMR,24,690712,15475,1549,3734
18.05.03,First We Feast,26,1635960,43860,1153,3795
18.05.03,Peter McKinnon,22,285219,26504,140,2573
18.05.03,FBE,24,903683,24515,1921,2789
18.05.03,The Late Show with Stephen Colbert,24,348001,4520,187,569
18.05.03,Walt Disney Animation Studios,1,15511988,266991,11587,49099
18.05.03,Techquickie,28,230223,10926,446,791
18.05.03,Watch What Happens Live with Andy Cohen,24,259098,1359,290,132
18.05.03,GeorgeEzraVEVO,10,313040,18230,234,807
18.05.03,Kurzgesagt – In a Nutshell,27,2583128,158493,1668,9037
18.05.03,ibighit,10,21582276,2626585,27633,471584
18.05.03,Mr. Kate,26,645469,35913,267,3114
18.05.03,ABC News,25,155923,1023,96,636
18.05.03,ESPN,17,938538,7882,437,1277
18.05.03,Tech Insider,28,128591,2924,316,564
18.05.03,Domics,23,1964004,131156,1120,11386
18.05.03,Claire Marshall,26,188073,15552,111,684
18.05.03,TheEllenShow,24,1328185,35783,1781,2694
18.05.03,Tyler Williams,22,2013271,66289,1438,2836
18.05.03,Ryland Adams,24,1960966,122658,4526,10890
18.05.03,MatthewSantoro,27,504338,13939,829,1214
18.05.03,AdelaineMorin,26,977228,43318,2038,3062
18.05.03,Allure,24,216661,5006,145,319
18.05.03,N W,22,296206,5608,246,0
18.05.03,Laura Lee,26,709274,29790,1463,30567
18.05.03,Nicol Concilio,26,589326,21578,2970,2981
18.05.03,Christen Dominique,26,355243,22354,417,1520
18.05.03,WIRED,24,354964,11540,520,795
18.05.03,The Film Theorists,1,4651050,124258,8112,21476
18.05.03,Gemma Stafford,26,55076,3436,35,621
18.05.03,Jenn Im,26,250001,10057,394,755
18.05.03,KKandbabyJ,22,470544,20635,669,3551
18.05.03,Anna Akana,23,344452,26852,490,1450
18.05.03,Strictly Dumpling,19,1307331,31180,671,4298
18.05.03,Scott Manley,20,48505,2504,17,350
18.05.03,Wong Fu Productions,24,250926,17711,151,1718
18.05.03,Jessica Clements,26,133204,4205,190,452
18.05.03,Team Edge,23,1688189,28423,800,5809
18.05.03,Associated Press,25,47587,506,11,72
18.05.03,Late Night with Seth Meyers,23,103200,1128,114,198
18.05.03,Vogue,24,1633873,111447,1957,5188
18.05.03,Lindsey Stirling,10,1424117,96979,810,3441
18.05.03,Screen Junkies,1,1838732,45262,1198,5388
18.05.03,James Charles,24,2772872,228968,4389,30781
18.05.03,heyitsfeiii,26,162618,10745,239,427
18.05.03,ChvrchesVEVO,10,311915,8804,303,666
18.05.03,Pixielocks,22,70050,3336,282,1123
18.05.03,Unbox Therapy,1,2944191,69394,3352,9561
18.05.03,You Suck At Cooking,26,846616,38949,775,2732
18.05.03,Food Wishes,26,181771,6142,194,947
18.05.03,CinemaSins,1,1017324,23019,925,2204
18.05.03,The Official Pokémon YouTube Channel,20,693770,44907,1005,6644
18.05.03,The Voice,24,1873764,22095,986,1720
18.05.03,CaseyNeistat,22,1439635,55150,1169,3732
18.05.03,Strange Parts,28,255024,12174,157,1545
18.05.03,Gentle Whispering ASMR,26,1089588,22908,2125,3876
18.05.03,WWE,17,3897800,43779,4078,8926
18.05.03,ProZD,1,1164279,55233,1028,1787
18.05.03,HBO,1,2051073,31690,2424,6778
18.05.03,jacksfilms,23,2204987,221629,8434,39611
18.05.03,William Osman,28,268291,16717,160,2378
18.05.03,Molly Burke,22,77235,4255,150,916
18.05.03,Chubbyemu,28,493990,24306,938,4819
18.05.03,How To Cake It,26,767280,25663,339,2633
18.05.03,Townsends,27,483716,12830,319,1301
18.05.03,DanTDM,24,1630150,89696,2624,76603
18.05.03,Camila Cabello,10,1118270,129960,1001,10097
18.05.03,Practical Engineering,27,366003,13207,214,759
18.05.03,1MILLION Dance Studio,24,817753,42960,396,776
18.05.03,Good Mythical Morning,24,719133,12912,657,986
18.05.03,Fox News,25,185838,508,711,1179
18.05.03,The Verge,28,291483,4576,392,611
18.05.03,ChrisYoungVEVO,10,408889,5013,424,284
18.05.03,The Action Lab,24,141285,4998,222,858
18.05.03,USA TODAY,25,252696,1332,276,750
18.05.03,"Rock me, Joey Santiago.",15,623918,11473,131,1376
18.05.03,Waymo,28,386697,3354,116,351
18.05.03,BBC News,1,290043,5100,1204,1334
18.05.03,The School of Life,27,89152,3060,978,1025
18.05.03,emmymadeinjapan,26,101871,4470,395,1255
18.05.03,amc,24,743390,13728,933,3622
18.05.03,TheReportOfTheWeek,24,1051021,33936,2474,6922
18.05.03,Kid Rock,10,460803,9042,1472,915
18.05.03,ByronTalbott,26,88436,3592,164,295
18.05.03,Samsung,28,6898771,173998,8415,23026
18.05.03,Liza Koshy Too,23,3185320,204175,1810,8675
18.05.03,EllieGouldingVEVO,10,576819,26609,689,1637
18.05.03,Rob Scallon,10,1094649,64320,500,3241
18.05.03,AnthonyPadilla,23,130034,11349,120,1144
18.05.03,Life Noggin,27,421136,14674,506,4186
18.05.03,CBS News,25,7718,73,88,199
18.05.03,Tom Scott,27,299820,12586,348,994
18.05.03,Mike Boyd,24,292599,12085,326,1496
18.05.03,SuperwomanVlogs,22,245574,15229,207,1077
18.05.03,ColliderVideos,24,83734,2295,129,617
18.05.03,ElectroBOOM,28,444972,23383,276,2402
18.05.03,RomanAtwoodVlogs,22,1841252,63087,2817,6569
18.05.03,John Campea,24,36178,1306,44,483
18.05.03,Glam&Gore,26,312896,21717,202,1017
18.05.03,Simone Giertz,28,295442,12453,258,1006
18.05.03,NBC Sports,17,213402,859,304,366
18.05.03,Kris Harbour,27,620721,11324,413,1541
18.05.03,Engineering Explained,2,185392,7306,279,2325
18.05.03,Никита Ордынский,1,1706645,161343,1209,9393
18.05.03,How Ridiculous,17,8378626,102160,30240,22766
18.05.03,Wall Street Journal,25,83239,1318,36,112
18.05.03,EverythingApplePro,24,1059387,24844,1439,4555
18.05.03,Natalies Outlet,24,1793530,166968,3050,37111
18.05.03,Thomas Sanders,23,648565,31265,2505,6016
18.05.03,Luke Korns,23,457731,28660,821,1970
18.05.03,Clicknetwork,26,281931,5400,213,221
18.05.03,Hannah Stocking,23,1110685,54093,2705,4123
18.05.03,Violin MD,22,138350,3184,258,595
18.05.03,notnotryan,23,2583939,47624,2359,4044
18.05.03,BuzzFeed Nifty,26,96006,1272,247,119
18.05.03,Karina Garcia,26,2448968,111539,2315,20346
18.05.03,CNN,25,152933,2728,2704,3426
18.05.03,PTXofficial,10,8383945,386585,9851,20654
18.05.03,samfryltd,24,1747615,49725,1583,9036
18.05.03,MeganBatoon,24,191871,10780,380,882
18.05.03,What's Inside?,24,167561,4283,299,884
18.05.03,Ed Sheeran,10,6542791,201028,3848,8845
18.05.03,David Guetta,10,7042361,177540,3665,6484
18.05.03,Kacey Musgraves - Topic,10,137903,2032,234,86
18.05.03,TroyeSivanVEVO,10,1407827,90870,1070,3630
18.05.03,Iris,24,1709847,48580,2144,15879
18.05.03,Real Engineering,28,602386,22494,452,1506
18.05.03,Because Science,28,78528,3546,62,561
18.05.03,Safiya Nygaard,22,4236930,199729,3169,17488
18.05.03,How To Cook That,26,345350,7397,398,991
18.05.03,ShibSibs,22,252545,19524,62,1534
18.05.03,SpaceX,28,1891032,40715,1196,2789
18.05.03,LewisCapaldiVEVO,10,310127,12945,148,439
18.05.03,SnoopDoggVEVO,10,383282,7731,780,646
18.05.03,TED-Ed,27,575264,21432,278,889
18.05.03,My Virgin Kitchen,26,772190,11909,1257,1437
18.05.03,Liza Koshy,23,4477723,372514,4295,18506
18.05.03,Half as Interesting,27,306955,10090,251,762
18.05.03,Jimmy Kimmel Live,24,4270738,54459,2355,2771
18.05.03,jeffreestar,26,2268036,151157,1856,203274
18.05.03,Wendy Williams,24,655615,7753,1828,3833
18.05.03,LaurDIY,26,999640,46663,709,9601
18.05.03,Quartz,19,240175,4051,87,261
18.05.03,SMTOWN,10,2979195,164829,2109,12512
18.05.03,doddleoddle,10,1168351,135280,1917,6282
18.05.03,Special Books by Special Kids,22,156242,8713,45,977
18.05.03,Billy Graham Evangelistic Association,24,224803,6774,1050,1550
18.05.03,Jimmy Built,2,519161,1899,45,235
18.05.03,Red Bull,17,1570411,11194,1550,769
18.05.03,Recanto Ecológico Rio da Prata,15,2126462,16939,607,1467
18.05.03,Inside Edition,25,451602,10960,316,1773
18.05.03,jennxpenn,24,241387,17351,229,1352
18.05.03,Netflix,24,114012,1191,125,139
18.05.03,Asian Boss,25,265096,5109,1672,5676
18.05.03,Dude Perfect,17,18094162,632830,9098,35617
18.05.03,News 5 Cleveland,25,1277833,6447,1167,9963
18.05.03,Gus Johnson,23,156425,9888,634,776
18.05.03,Gigi Gorgeous,26,253615,6119,729,609
18.05.03,Doug DeMuro,2,1110127,21698,1193,7503
18.05.03,ABC Action News,24,1539089,7657,856,7905
18.05.03,Complex,24,3254707,80651,1019,6042
18.05.03,Simon and Martina,19,402402,15946,578,2709
18.06.03,Dude Perfect,17,4852889,242764,7677,24081
18.06.03,Disney Movie Trailers,1,3141764,57674,3729,9991
18.06.03,Good Mythical Morning,24,388313,10886,139,1098
18.06.03,ABC Television Network,24,1076574,19969,1000,2795
18.06.03,Daily Dose Of Internet,24,3240854,90271,5044,10925
18.06.03,The Slow Mo Guys,22,647562,24648,836,1263
18.06.03,IISuperwomanII,23,356824,47949,575,4974
18.06.03,Jimmy Kimmel Live,24,3687110,44409,9024,6365
18.06.03,TED-Ed,27,183758,10465,147,938
18.06.03,CrazyRussianHacker,28,690956,18296,905,2657
18.06.03,ABC News,25,363730,2914,1072,808
18.06.03,First We Feast,26,112595,3197,87,249
18.06.03,Boldly,22,107623,3462,339,219
18.06.03,How to DAD,22,224742,7698,106,335
18.06.03,Tom Scott,27,277855,17411,92,1014
18.06.03,Entertainment Tonight,24,242181,2055,349,466
18.06.03,Liza Koshy Too,23,2150692,187752,1419,7485
18.06.03,Lucas the Spider,1,3515207,224583,4292,15209
18.06.03,The King of Random,27,1172064,16943,1296,6131
18.06.03,Film Independent,1,139806,3037,93,121
18.06.03,BuzzFeedVideo,22,225117,5772,145,259
18.06.03,Variety,17,250498,1911,268,742
18.06.03,Saturday Night Live,24,1203392,16246,1277,1117
18.06.03,Life Noggin,27,112506,6522,73,1066
18.06.03,INSIDER,28,853844,14692,584,1699
18.06.03,The Infographics Show,27,482122,9754,370,1229
18.06.03,HellthyJunkFood,24,286519,8196,735,1364
18.06.03,E! Live from the Red Carpet,24,55110,219,101,61
18.06.03,REACT,24,912690,17229,1129,1811
18.06.03,Don Diablo,10,145826,16838,161,1098
18.06.03,UFC - Ultimate Fighting Championship,17,497370,4784,205,1876
18.06.03,BonJoviVEVO,10,111802,8763,204,930
18.06.03,ESPN,17,156774,1849,95,291
18.06.03,The Tonight Show Starring Jimmy Fallon,23,4445890,68854,2361,11376
18.06.03,The Food Ranger,19,638928,13275,3386,3043
18.06.03,The Hollywood Reporter,24,25493,524,57,103
18.06.03,CollegeHumor,23,696132,33117,850,1997
18.06.03,NFL,17,939208,5777,234,1095
18.06.03,Zach King,24,99289,8543,105,2330
18.06.03,nigahiga,24,3408749,296816,4379,29359
18.06.03,Mamrie Hart,23,114676,4996,260,278
18.06.03,CatCreature,22,160903,19794,164,1995
18.06.03,carrieunderwoodVEVO,10,2756083,68148,3718,4760
18.06.03,圧倒的不審者の極み!,28,452255,8810,622,3341
18.06.03,Kayley Melissa,26,112872,5353,274,604
18.06.03,NBA,17,321076,4665,155,891
18.06.03,Braille Skateboarding,26,126545,5721,167,582
18.06.03,RealLifeLore,27,1124169,31924,1947,3352
18.06.03,Tasty,26,748072,24406,399,975
18.06.03,Bethany Wilhelm,23,223332,4692,705,856
18.06.03,Hydraulic Press Channel,28,563793,15245,342,1587
18.06.03,Blake Shelton,10,943210,19255,1021,1219
18.06.03,TheMeanKitty,15,131797,3487,606,621
18.06.03,Nintendo,20,275982,11897,345,2721
18.06.03,Brave Wilderness,15,1386296,31218,890,5368
18.06.03,Tati,26,886203,0,0,0
18.06.03,National Geographic,15,349158,9203,99,685
18.06.03,Jeopardy!,24,1419726,7739,471,822
18.06.03,Vanity Fair,24,5071824,104444,7046,8138
18.06.03,Bon Appétit,24,347040,7412,285,798
18.06.03,Vox,25,681064,14840,698,1051
18.06.03,Rudy Mancuso,23,1573595,124362,2164,6322
18.06.03,Great Big Story,22,881952,29509,193,1113
18.06.03,CrossFit®,17,519649,1908,1529,1098
18.06.03,Marques Brownlee,28,1125589,42486,1768,5646
18.06.03,MeghanTrainorVEVO,10,6478495,232625,19400,17756
18.06.03,NBC News,25,448015,5272,1136,0
18.06.03,Gibi ASMR,24,742759,16111,1624,3949
18.06.03,Peter McKinnon,22,305977,27814,152,2674
18.06.03,FBE,24,925221,24882,1961,2774
18.06.03,The Late Show with Stephen Colbert,24,373328,4771,198,648
18.06.03,Techquickie,28,244104,11305,469,734
18.06.03,GeorgeEzraVEVO,10,381765,19923,295,855
18.06.03,Watch What Happens Live with Andy Cohen,24,299317,1528,318,142
18.06.03,Kurzgesagt – In a Nutshell,27,2652286,161297,1716,9107
18.06.03,ibighit,10,23416810,2672431,29088,477233
18.06.03,Mr. Kate,26,669361,36773,285,3237
18.06.03,Walt Disney Animation Studios,1,16462484,272644,12087,49894
18.06.03,Tech Insider,28,132640,2997,324,581
18.06.03,Claire Marshall,26,200276,16250,124,694
18.06.03,TheEllenShow,24,1397875,37508,1818,2779
18.06.03,Domics,23,1987506,132453,1127,11452
18.06.03,Tyler Williams,22,2219440,71749,1533,3025
18.06.03,Allure,24,224957,5161,154,337
18.06.03,Ryland Adams,24,2007187,124398,4581,11103
18.06.03,AdelaineMorin,26,1018123,44719,2106,3135
18.06.03,MatthewSantoro,27,513045,14127,837,1229
18.06.03,N W,22,297239,5617,247,0
18.06.03,WIRED,24,369865,12009,542,825
18.06.03,The Film Theorists,1,4824543,125209,8253,21624
18.06.03,Gemma Stafford,26,57078,3511,35,632
18.06.03,Nicol Concilio,26,605815,21927,3173,2932
18.06.03,Christen Dominique,26,366572,22800,427,1509
18.06.03,Laura Lee,26,723338,30199,1486,30729
18.06.03,Jenn Im,26,258762,10234,407,756
18.06.03,Anna Akana,23,351060,27256,498,1174
18.06.03,Strictly Dumpling,19,1358934,31891,691,4340
18.06.03,KKandbabyJ,22,475244,20752,673,3548
18.06.03,Associated Press,25,64455,681,14,100
18.06.03,Scott Manley,20,49680,2548,17,359
18.06.03,Wong Fu Productions,24,257021,18108,151,1727
18.06.03,Jessica Clements,26,137210,4283,193,454
18.06.03,Team Edge,23,1749365,28889,814,5899
18.06.03,Lindsey Stirling,10,1555821,101455,860,3530
18.06.03,Late Night with Seth Meyers,23,109208,1181,115,198
18.06.03,Vogue,24,1697823,114605,2004,5283
18.06.03,Screen Junkies,1,1895941,46102,1227,5513
18.06.03,ChvrchesVEVO,10,347520,9249,325,681
18.06.03,James Charles,24,2815940,230885,4458,30976
18.06.03,heyitsfeiii,26,166656,10956,243,428
18.06.03,Pixielocks,22,70981,3379,285,1126
18.06.03,Unbox Therapy,1,3060115,70713,3490,9699
18.06.03,The Joint Forces Channel,28,143092,1509,48,190
18.06.03,You Suck At Cooking,26,863429,39317,786,2745
18.06.03,Food Wishes,26,183939,6199,195,946
18.06.03,CinemaSins,1,1027832,23156,926,2228
18.06.03,The Official Pokémon YouTube Channel,20,704505,45166,1017,6677
18.06.03,The Voice,24,1963752,22768,1002,1739
18.06.03,CaseyNeistat,22,1458254,55525,1179,3755
18.06.03,Gentle Whispering ASMR,26,1167597,23741,2170,3980
18.06.03,Strange Parts,28,263095,12335,163,1578
18.06.03,WWE,17,3988000,44191,4114,8995
18.06.03,ProZD,1,1187738,56087,1045,1797
18.06.03,HBO,1,2091194,32098,2458,6879
18.06.03,jacksfilms,23,2228831,222680,8514,39748
18.06.03,William Osman,28,272745,16867,160,2414
18.06.03,Chubbyemu,28,507005,24601,959,4914
18.06.03,Molly Burke,22,77779,4293,150,920
18.06.03,How To Cake It,26,785627,26018,348,2684
18.06.03,Townsends,27,492335,13036,324,1312
18.06.03,DanTDM,24,1640581,89906,2660,76748
18.06.03,Camila Cabello,10,1155005,131356,1042,10164
18.06.03,Practical Engineering,27,381697,13499,225,788
18.06.03,1MILLION Dance Studio,24,896401,45386,419,821
18.06.03,Fox News,25,187777,511,713,1187
18.06.03,ChrisYoungVEVO,10,459657,5263,444,285
18.06.03,The Verge,28,293671,4599,393,610
18.06.03,The Action Lab,24,145717,5080,222,859
18.06.03,USA TODAY,25,253577,1333,279,749
18.06.03,"Rock me, Joey Santiago.",15,640459,11628,132,1387
18.06.03,Waymo,28,405417,3504,123,375
18.06.03,BBC News,1,320626,5646,1240,1385
18.06.03,The School of Life,27,91213,3089,980,1022
18.06.03,emmymadeinjapan,26,102836,4511,398,1260
18.06.03,TheReportOfTheWeek,24,1098654,35220,2598,6449
18.06.03,amc,24,761351,13841,944,3685
18.06.03,Kid Rock,10,493030,9322,1503,964
18.06.03,ByronTalbott,26,89958,3647,164,295
18.06.03,Samsung,28,7077113,176285,8574,23194
18.06.03,EllieGouldingVEVO,10,611514,27238,706,1668
18.06.03,Rob Scallon,10,1147998,66364,524,3350
18.06.03,AnthonyPadilla,23,131544,11425,120,1158
18.06.03,CBS News,25,7767,74,88,200
18.06.03,Mike Boyd,24,295845,12158,326,1506
18.06.03,SuperwomanVlogs,22,253859,15511,210,1082
18.06.03,ColliderVideos,24,84137,2303,132,617
18.06.03,ElectroBOOM,28,449934,23540,276,2419
18.06.03,RomanAtwoodVlogs,22,1848147,63292,2821,6549
18.06.03,John Campea,24,36346,1310,44,483
18.06.03,Glam&Gore,26,314962,21799,202,1024
18.06.03,Simone Giertz,28,296983,12496,258,1006
18.06.03,NBC Sports,17,213423,860,305,367
18.06.03,Kris Harbour,27,627861,11445,419,1555
18.06.03,Engineering Explained,2,186453,7332,279,2334
18.06.03,Никита Ордынский,1,1733974,163966,1221,9495
18.06.03,How Ridiculous,17,8638308,104263,31188,23187
18.06.03,Wall Street Journal,25,85244,1347,37,113
18.06.03,EverythingApplePro,24,1060807,24856,1442,4548
18.06.03,Natalies Outlet,24,1801984,167480,3058,37169
18.06.03,Thomas Sanders,23,651647,31397,2509,6017
18.06.03,Luke Korns,23,569814,32034,1055,2210
18.06.03,Clicknetwork,26,285624,5466,216,224
18.06.03,Hannah Stocking,23,1122979,54290,2713,4123
