product_id,product_name,aisle_id,department_id
23898,Organic Gluten Free Fusilli,131,9
23899,Smart Menu Vegetable Meatball,13,20
23900,"Learning Designs, Training Pants",56,18
23903,Mushroom & Ripe Olives Pasta Sauce,9,9
23904,Triple Zero Salted Caramel,120,16
23905,Organic Yukon Potato Bag,83,4
23906,Cherry Lime,115,7
23907,Consomme,33,6
23908,Sour Berry Bears,45,19
23909,2% Reduced Fat Milk,84,16
23910,100% Pure Canola Oil,19,13
23911,El Guapo Garlic Granulated Bag 1 Oz,104,13
23914,BBQ Crunchy Corn Kernels,107,19
23915,Uncrustables Peanut Butter & Grape Jelly Sandwich,38,1
23916,Dairy Alternative Vegan Sour Cream,108,16
23917,Graduates Grabbers Fruit & Yogurt Strawberry Banana,92,18
23918,Fragrance Free Pure Olive Oil Soap Bars,25,11
23919,Grain Meat Sausages Vegetarian Mexican Chipotle,14,20
23921,Grill Mates Island Wood Fire Grill Marinade,5,13
23922,Hot Raw Hummus,51,13
23924,Extra Clear for Sensitive Skin Nasal Strips,118,11
23926,Honeydew Kombucha Tea,31,7
23927,70% Isopropyl Alcohol,118,11
23928,Butter Chicken Simmer Sauce,66,6
23929,Tilapia Fillets,34,1
23930,Signature Ripe Tomato Extra Hot Gourmet Salsa,51,13
23931,Calming Shampoo & Bodywash,102,18
23932,Chocolate Creme Sandwich Cookies,61,19
23933,Vanilla Ice Cream Sandwich Cookies,37,1
23934,Semi Soft Cheese Minis,2,16
23935,Regular Sliced Sopressata Salami,96,20
23936,Wintermint Sugar-Free Gum,46,19
23937,Lemon Oil Furniture/Wooden Surface Cleaner/Polish,114,17
23938,Chocolate Sorbet,37,1
23939,Original Protein Superfood,65,11
23940,Citrus Splash Coconut Water,100,21
23942,Greek Mousse Coconut Cream Yogurt,120,16
23943,Light Chicken Corn Chowder,69,15
23945,Beef Stew Seasoning Mix,5,13
23947,Preserved Lemon Confit,51,13
23948,Black & Tan Gomasio,66,6
23949,USDA Organic Coconut Water,98,7
23950,Oil-Free Moisture - Combination Skin,73,11
23951,Tonics Cleansing Probiotic Tonic With Apple Cider Vinegar Cinnamon,31,7
23952,EnviroKidz Chocolate Choco Chimps,121,14
23953,Cream on Top Strawberry Organic Yogurt,120,16
23955,Vanilla Soy Milk,91,16
23956,Balsamic Vinaigrette Calorie Free,89,13
23957,Sugar Free Vanilla Pudding,71,16
23958,"2X Ultra Liquid Laundry Detergent for Sensitive Skin, 50 Loads",75,17
23959,Multi-Seeds Cracker,78,19
23962,Lactose Free Reduced Fat 2% Milk,84,16
23964,Mini Snack Saver Clips,87,17
23965,Frozen Microwaveable Chicken Pot Pie,38,1
23967,Purely Simple Vanilla Cake and Cupcake Mix,105,13
23969,Coconut Butter Vanilla Cake Batter,88,13
23970,Beef Empanada,13,20
23975,Small Odor Shield Trash Bags,60,17
23976,Canine Cuisine Home Delights Variety Pack Slow Cooked Chicken & Vegetables Dinner in Sauce/Beef Stew  Wet Dog Food,40,8
23977,Unsweetend Creamer,53,16
23980,Mustard Honey Mustard,72,13
23981,White Select A Size Paper Towels,54,17
23983,Sprinkled Donut Crunch Cereal,121,14
23984,Ultra Sheer Dry-Touch Sunblock Broad Spectrum SPF 55,127,11
23985,Baby Eggplant,32,4
23986,Grassfed Whole Milk Plain Yogurt,120,16
23987,100% Apple Juice Concentrate,113,1
23989,Thin Dailies Unscented Wrapped Pantiliners,126,11
23990,Spongebob Pop Ups Frozen Dairy Dessert,37,1
23991,"Organic Spinach & Potatoes 2, 6 Months+",92,18
23992,Honey Crisp Apple Juice,98,7
23993,Tranquil Chamomile Aromatherapy Bubble Bath,25,11
23995,Ground Cayenne Red Pepper,104,13
23996,Halloween Oreos Sandwich Cookies,61,19
23997,Smokehouse Tradition Baked Beans,59,15
24000,"Organic Detox Infusion, Whole Leaf Pouches",94,7
24002,"Shaving Cream, Soothing Aloe",55,11
24003,Non-Stick Olive Oil Spray,19,13
24004,Goldfish Parmesan Baked Snack Crackers,78,19
24005,Artichoke Spinach Hommus,67,20
24008,White Enriched & Degermed Corn Meal,17,13
24009,Organic Long Grain White Rice,63,9
24010,Wheat Gluten Free Waffles,52,1
24011,2nd Foods - Beef & Beef Gravy,92,18
24012,Milk Chocolate Delight Shake,65,11
24014,Ultra Dishwashing Liquid Anti Bacterial - Apple Blossom,74,17
24016,Shrimp Lo Mein,38,1
24017,Raspberry,61,19
24018,Pearl Plastic Applicator Super Plus Absorbency Scented Tampons,126,11
24019,Organic Grass Fed Greek Yogurt Peach,120,16
24020,Heirloom Whole Bean Coffee,26,7
24024,1% Lowfat Milk,84,16
24025,Mild Roasted Guacamole,67,20
24026,"Veggie & Fruit Snacks, Carrot, Mango & Orange",92,18
24028,Sparkling Water Grape Apple,100,21
24030,Premium Organic Concord Grape Spread,88,13
24033,Prime Cool Blue Energy,64,7
24034,Teriyaki  Beef Jerky,23,19
24035,Coconut  Chocolate Bar,3,19
24037,Cheese Fix Flavored Snack Mix,107,19
24038,Peanut Butter Sandwich Crackers,61,19
24039,"Kale and Brown Rice Gratin, Gluten Free",38,1
24040,Beef Flavor Dog Snacks,40,8
24041,Cookie Dough Nutrition Bar,3,19
24043,"Sea Salt, Coarse",104,13
24044,Baby Fresh Pampers Baby Wipes Baby Fresh 1X 64 count  Baby Wipes,56,18
24048,Baby Zucchini,83,4
24049,Dailyware Spoons,111,17
24053,Whipped Cream Cheese Spread,108,16
24055,Sweet Potatoes Fries,129,1
24056,Unsweetened Green Tea Made With Real Matcha,120,16
24058,Coconut Milk Yogurt Alternative Natural Flavor,120,16
24059,Meyer Lemon Everyone Hand Soap,25,11
24062,Flourless  Sprouted Whole Grain 7-Sprouted Grains English Muffins,93,3
24064,G Series Perform Fierce Blue Cherry Sports Drink,64,7
24065,Cranberry Splash Lemon Lime Soda,77,7
24066,"Deodorant, Natural, Lavender + Sage",80,11
24068,Leaf Tea Lemon,94,7
24070,Spicy Homestyle Guacamole,1,20
24071,"Magnesium Caps, Nervous System Support, 400 mg Bottle",47,11
24073,Cashew Cookie Fruit & Nut Bars,100,21
24075,Nasal Mist Allergy & Sinus Relief,11,11
24077,Estilo Casero White Corn Tortillas,128,3
24079,Tuscan Vodka Fresh Pasta Sauce,9,9
24080,Bug Spray,82,18
24081,"Chocolate Snaps, Old-Fashioned, Swedish Style",61,19
24082,Organic Dark Sweet Cherries,116,1
24083,"Coffee, Ground, Deep Roast, Uzuri African Blend",26,7
24084,Giblet Gravy,42,1
24086,Beef Tenderloin Steak,122,12
24090,Extra Strength Aspirin 500 mg Coated Caplets,133,11
24092,Happy Cola Gummi Candy,45,19
24093,Organic Italian Whole Peeled Tomatoes,81,15
24094,Polish Beef Sausage,106,12
24096,Single Grain Oatmeal Cereal,92,18
24097,Rotini Pasta,131,9
24098,Original Lemonade Mix Packets,90,7
24099,Snickerdoodle Cookie with Salted Caramel Ice Cream Sandwich,37,1
24101,Shredded Extra Sharp Cheddar Cheese,21,16
24102,Bold Salt 'n Vinegar Almonds,117,19
24107,Organic Whole Grain,112,3
24109,Milano Traypack,61,19
24111,Mesquite Bar-B-Q Potato Chips,107,19
24114,Ground Chicken,49,12
24115,Good Buddy Beef Jerky Dog Treat,40,8
24116,Minions Mild Bubble Fruit Toothpaste,20,11
24117,Potato Chips Cheddar & Sour Cream Flavored Party Size!,107,19
24118,Vegan Big Cup Pad Thai Noodle Soup,69,15
24120,Dried Cranberries,117,19
24122,Caramel Hard Candies,45,19
24123,Aquarium Pump Hand Soap,127,11
24124,Green Vibrance,47,11
24125,Olive Bread,112,3
24126,Organic Earl Grey Black Tea Sachets,94,7
24129,Natural Fresh Goat Cheese,21,16
24130,Teriyaki Baste and Glaze,66,6
24131,Sriracha Mayonnaise,72,13
24132,Pure Life Splash Wild Berry Flavored Water,115,7
24133,Bag of Fresh White Pearl Onions,83,4
24135,Oranges,24,4
24136,Organic Hot Dog Buns,43,3
24137,Salt-Free Blend Lemon Pepper,104,13
24138,Cold Brew Cafe Au Lait,100,21
24139,Gluten Free Strawberry Toaster Pastry,48,14
24140,Florida Orange Juice,98,7
24141,Ultimate Flora Probiotic Supplement Gummies Natural Fruit Flavors,45,19
24142,Broccoli Cuts,116,1
24145,Baby Ruth Fun Size Candy Bars,45,19
24147,Unscented PH Balanced Antiperspirant & Deodorant,80,11
24148,9 Grain English Muffin,93,3
24149,"Restoring Anticavity Fluoride Mouthwash, Cool Mint",20,11
24150,Chewy Chocolate Caramel,45,19
24152,Crunchy Pecan Crunch Granola Bars,3,19
24153,Organic Sunflower Flax Snax,125,19
24154,Free & Clear Stage 4 Overnight Diapers,56,18
24156,Carnation Sweetened Condensed Milk,17,13
24157,Chocolate Chip Snackimals,61,19
24159,Organic Red Raspberries,116,1
24160,Organic Whole Wheat Tortillas,128,3
24161,Tension Head Ache Pain Reliever Caplets,133,11
24163,Venus Embrace Women's Razor Refills,55,11
24165,Cucumber All-Purpose Surface Cleaner,114,17
24166,Extra Heavy Mayonaise,72,13
24168,"Extra Clean Toothbrush, Soft",20,11
24169,Cornbread Stuffing Mix,17,13
24170,Marinara,9,9
24174,Mildly Spiced Cornichons,110,13
24175,Orbit Cinnamint Sugarfree Gum,46,19
24176,Gluten-Free Smoked Chicken Breast Chipotle Pineapple,96,20
24177,Total 2% Yogurt Key Lime,120,16
24178,Premium Natural Mixers Mediterranean Tonic Water - 4 CT,115,7
24179,"Real Vegetable Chips, Sweets & Beets",107,19
24180,Far Out Fudge Veggie and Fruit Pops,37,1
24181,No Sugar Added Lemon & Cherry Flavor Real Italian Ice,37,1
24183,Vapo Steam Cough Suppressant,11,11
24184,Red Peppers,83,4
24185,Zero Dish Soap Fragrance Free,74,17
24186,Slim Can Pink Grapefruit Natural Mineral Water,115,7
24188,Pacific Northwest Blackberry Honey,29,13
24190,In Light Syrup & Passion Fruit Juice Tropical Fruit,99,15
24195,Tofu Scramble,52,1
24196,Special K Fudge Dipped Pretzels,45,19
24197,Teriyaki Sauce,66,6
24198,Super Spinach Greens,83,4
24199,Purifying Tea Tree Body Wash,25,11
24202,Organic Popped Corn Chile Jalapeno White Cheddar,23,19
24203,Whole Grain Oatmeal Bread,112,3
24204,"Butterhead (Boston, Butter, Bibb) Lettuce",83,4
24205,Creamy Raw Maple Almond Butter,88,13
24206,"Indoor & Outdoor Allergies, Original Prescription Strength, 10 mg, Tablets",11,11
24207,Organic Maple Whole Milk Yogurt,120,16
24208,Original Coconut Almond & Chia Drink,91,16
24209,Smoke & Cure Pepper Beef Meat Sticks,23,19
24210,Chicken & Beef Feast in Grilled Chicken Flavor Gravy Cat Food,41,8
24211,Total Care Zero Fresh Mint Total Care Zero,20,11
24212,Perfect Trainers Grilled Chicken & Cheese Healthy Treats For Dogs,40,8
24213,Chard Basil Apple Romaine Celery Cucumber Collards Lemon,98,7
24214,Organic Jr Apple Cinnamon Oatmeal,92,18
24215,Classics Lasagna Italiano,38,1
24216,Extra Virgin Olive,19,13
24217,Golden Oat Breakfast Biscuits,48,14
24218,0% Fat Strawberry Greek Yogurt,120,16
24221,Organic Red Grapes,24,4
24222,WetJet Original Pad Refills,114,17
24223,Semi-Sweet Chocolate Baking Bars,17,13
24224,Pepper Multiseed Crackers,78,19
24225,"Minis, Vanilla",61,19
24226,The O.G. Black Tea Brew The Original Buch,94,7
24227,Brownie Bliss,8,3
24229,"Flavored Fizzy Drink Mix, Vitamin C 1000 mg, Cranberry Pomegranate",47,11
24230,Kick It Immune For Kids Drops,6,2
24231,Tahitian Vanilla Bean Gelato,37,1
24232,Monterey County Pinot Noir,28,5
24234,Tender Tongol Tuna Cat Food,41,8
24235,Honey Wheat Enriched Bread,112,3
24236,Organic  Dried & Unsulfured Orchard Select Apricots,117,19
24237,Sparkling Pomegranate Blueberry Fruit Juice Drink,77,7
24238,Natural Colby Jack Cheese,21,16
24239,White Italian Bread,112,3
24241,"Corn Thins, Organic, Sesame",107,19
24242,High Omega Vegan Ranch Salad Dressing,89,13
24245,Natural Cooking Twine,10,17
24246,Tabasco Spicy Mayonnaise,72,13
24248,"Popped Chip Snack, Cheddar & Sour Cream Potato",107,19
24249,Jalapeno Chomperz Crunchy Seaweed Chips,50,19
24251,Crystallized Lemon Packets,90,7
24252,Sweet Basil Leaf Flakes,104,13
24253,Go Lean Cereal,121,14
24254,Sport Performance Protein Chocolate Flavor Drink Mix,65,11
24255,Bibimbop With Beef & Brown Rice,38,1
24256,Nut & Honey Snack Granola,57,14
24258,Mostaccioli,131,9
24260,"Frozen Fruit & Vegetable Pops, Galaxy Green",37,1
24261,Nighttime Sleep Aid Caplets,6,2
24262,"Sauce, Hotter, Family Reserve",72,13
24263,Organic Fettuccine,131,9
24265,Organic Microgreens Italian,123,4
24267,Orange Seltzer Water,115,7
24268,Moong Dal Split Moong Beans,76,6
24269,Mixed Berry Sports Drink,64,7
24270,Organic Fenugreek Seeds,104,13
24271,Whole Wheat Panko Breadcrumbs,5,13
24272,Lactation Support Capsules,47,11
24273,Reduced Fat Pepperoni Pizza Frozen Sandwiches,38,1
24276,Black Licorice Twists,45,19
24279,"Canadian Bacon, Uncured",106,12
24281,Organic Spelt Pie Crusts,58,1
24283,Whipped Vanilla Frosting,97,13
24284,Black Bean Sea Salt & Rice Chips,100,21
24286,SpeedRead Digital Thermometer - White,11,11
24287,Chocolate Chip Snack Size Cookie Mix,105,13
24288,Rosemary Raisin Raincoast Crisps,78,19
24289,Instant Oatmeal Peaches & Cream,130,14
24291,Neosporin 24 Hour Infection Protection First Aid Antibiotic Ointment,118,11
24292,Artichoke Burgers French Herb,38,1
24294,Solid White Albacore Tuna in Water,95,15
24295,All Natural Raspberry Sorbet,37,1
24296,Smoke & Cure Pepper Turkey Meat Sticks,23,19
24297,Sweetened Tea,94,7
24300,Organic Raw Cacao Butter,36,16
24303,Spicy Mango With Jalapeño Smoked Chicken Sausage,106,12
24304,"Gloves, Premium Latex, M",114,17
24306,"Flavor Snacks Dog Biscuits, Small for All Dog Sizes",40,8
24307,Chunky Blue Cheese Dressing & Dip,89,13
24310,"Soleil Glow Triple Blade Disposable Razor for Women,",55,11
24311,Original Cheddar CheeseSticks,78,19
24312,Organic Sliced Pepper Jack,21,16
24313,Size 6 Diapers,56,18
24315,Pro Health Advanced Fluoride Toothpaste Extra Gum Protection,20,11
24316,Raw Walnuts,6,2
24317,Body Builder Mango Hawaiian Conditioner,22,11
24318,Quinoa Supergrain Mac & Cheese White Cheddar with Shells,131,9
24319,3 + 1 Swirl Bonus,55,11
24320,Vanilla Almond,121,14
24321,Mini's Flavor Dog Snacks,40,8
24322,"Round Cake Pan 9\""",10,17
24323,Express Everyday Comfort Contact Lens Solution,44,11
24325,Noir Orange Liqueur & Cognac,124,5
24326,Kit Kat King Size,45,19
24327,Raspberry Preserve,88,13
24328,Artichoke Spread,67,20
24329,Men's VitaCraves Gummies,47,11
24331,Instant Sugar Free-Fat Free Chocolate Pudding & Pie Filling,105,13
24332,Carrot Ginger With Coconut Soup,1,20
24333,Peach Mango Iced Green Tea,94,7
24336,Ditalini Pasta,131,9
24337,Whole Wheat Hamburger Buns,43,3
24338,Bread Hemp Seed Gluten Free,112,3
24339,100% Lactose Free Milk,91,16
24340,Vaginal Hygiene Suppositories With Tea Tree Oil,126,11
24341,Organic & Cold-Pressed Vegetable & Fruit Juice Vitality,31,7
24343,G Series Perform Fierce Green Apple Sports Drink,64,7
24345,White Truffle Butter,36,16
24346,Maltesers,45,19
24347,Medium House Blend Whole Bean Coffee,26,7
24349,Organic Enchilada Red Sauce Hot,30,6
24350,"Sardines, Imported, in Pure Olive Oil",33,6
24351,Nighty Absorbent,87,17
24352,Vanilla Almondmilk,91,16
24354,Acai & Cacao Acai Bar,45,19
24355,BBQ Ranch Salad Kit,89,13
24356,Bag,100,21
24357,Blue Beary Flax Granola,57,14
24358,Original 100% Pure Petroleum Jelly,118,11
24359,Organic Original Plain Soymilk,91,16
24360,Nasal Spray With Xylitol,11,11
24361,Honey Graham Crackers,78,19
24362,Brut Sparkling Wine,134,5
24363,Lemon Cayenne Agave Cold Pressed Juice Beverage,31,7
24364,Organic Chinese Five Spice,104,13
24365,French Vanilla Cappuccino,26,7
24366,"Potato Chips, Reduced Fat, Lightly Salted",107,19
24368,Hot Wasabi Peas,66,6
24369,Gluten Free Oatmeal Grahams Snack Packs 4 Ct,125,19
24372,Organic Free Range Chicken with White & Wild Rice Soup,69,15
24373,Mediterranean Vegetable Chips,107,19
24374,Fresh Collection Fiji Body Wash,127,11
24375,Banana Nut Muffin,93,3
24376,Chewy Girl Scouts Thin Mints,3,19
24379,Choco Leibniz,61,19
24382,Ranch Dressing,89,13
24384,Invisible Matte Finish Tape,10,17
24385,Italian Sausage Pizza,13,20
24386,Mini Nilla Wafers,61,19
24389,Light Fridge Pack Lemonade,98,7
24390,Pomegranate,24,4
24391,Hot Diced Tomatoes With Habaneros,81,15
24392,Bowties,131,9
24393,Corkscrew,87,17
24394,Sore Throat Relief Cherry-Menthol Flavor Throat Spray,11,11
24396,Organic Royal Pearl Quinoa,63,9
24397,Organic Concord Grape Fruit Spread,88,13
24398,Endulge Caramel Nut Chew Bars,3,19
24400,Chicken with Rice Condensed Soup,69,15
24401,Mini Pork And Ginger Wontons,129,1
24404,5 Cheese Texas Toast,129,1
24406,Gallon Freezer Slider Bags,85,17
24407,"Toasted Sesame Oil, Unrefined",19,13
24408,Simply Fruit Spread Blueberry,88,13
24410,Meatloaf With Home Style Mashed Potatoes & Gravy,38,1
24413,Organic Strawberry Banana Fruit Yogurt Smoothie,92,18
24414,Vanilla Whey Protein Powder Dietary Supplement,65,11
24415,Gluten Free Maple Glazed Donuts,52,1
24419,"Yogurt, Lowfat, Plain",120,16
24420,Gluten Free Steel Cut Oats Hot Cereal,130,14
24421,Baby Bee Nourishing Baby Oil,102,18
24422,Neo To Go! No-Touch Spray First Aid Antiseptic/Pain Relieving Spray,118,11
24425,"Freshly made pasta, rich meat sauce and Real Mozzarella cheese Lasagna with Meat & Sauce",38,1
24427,Snacks String Cheese Natural Mozzarella Cheese,21,16
24429,Gluten-Free & Non-Dairy Ginger Cookies,61,19
24431,Organic Mediterranean Oregano,104,13
24432,Long Lasting Peppermint Flavor Sugar Free Gum,46,19
24434,Turkey Pepperoni,96,20
24436,Organic Tapioca Flour,100,21
24437,Baby Eczema Therapy Soothing Bath Treatment,6,2
24438,Beauregard Sweet Potato,83,4
24439,Hot Pockets Mexican Style Beef Taco Sandwiches,38,1
24440,Instant Rice Noodles,4,9
24441,2% Reduced Fat Milk With Vitamin A&D,84,16
24442,Multi-Grain With Flax Flatbread Wraps,128,3
24443,The GFB Oatmeal Raisin Bar,3,19
24444,"Chelated Magnesium, 250 mg, Tablets",47,11
24447,Honest T Pomegranate Red Herbal Tea,94,7
24448,"Garlic Salt, Organic",104,13
24449,Chocolate Mini Big Bag Sandwich Cookies,61,19
24450,Bottle Brush,114,17
24454,7 Grain Bread,112,3
24456,Sweets Organic Lollipops,6,2
24457,Organic Champagne Vinegar,19,13
24458,Mushroom Mezzluna Ravioli,38,1
24459,Kittles Chicken & Cranberries Recipe Cat Treats,41,8
24461,72% Dark Chocolate Sea Salt Caramel Bar,45,19
24465,Light Ranch Dressing,89,13
24466,Moroccan Red Clay and Argan Stem Cell Pore Minimizing Facial Scrub,109,11
24467,Body Clear Body Wash,127,11
24469,"Syrup, Maple Creme",29,13
24471,Grand Cacao Drinking Chocolate Sweet Ground Cocoa,17,13
24473,Soothing Throat Spray,47,11
24474,Cherry Lemon Green Tea Pouches 15 Count,94,7
24475,First Carrots Baby Food,92,18
24476,Salt & Pepper Potato Chips,107,19
24478,Organic Ground Fennel,104,13
24479,Chunky in 100% Juice Mixed Fruit,99,15
24482,Organic Mint Chip Ice Cream,37,1
24483,"Canola Cooking Spray, Butter Flavored",19,13
24484,"Day Cream, Beautiful, Sensitive",109,11
24486,Steel Wool Pads,75,17
24487,Cheese Popcorn,23,19
24489,Organic Whole Strawberries,116,1
24490,Imported Golden Pepperoncini,81,15
24492,All Natural Won Ton Wraps,66,6
24495,Hickory Smoked Almond Protein Bar,3,19
24496,Quick Rise Yeast,97,13
24497,Organic Cauliflower Florets,83,4
24499,Clasico Nacho Chipotle Tortilla Chips,107,19
24502,Blue Sky Breeze Pearl Scents,101,17
24503,Organic Carnaroli Rice,63,9
24504,Blueberry Cultured Coconut Milk,120,16
24506,"Organic Traditional 9\"" Pie Shells 2 ct",17,13
24507,Sun-Ripened Dried Tomatoes,81,15
24508,Classic Ocean Whitefish & Tuna Feast Cat Food,41,8
24514,Fig Newtons Fat Free Cookies,61,19
24515,"Magic Tape 3/4\"" x 16.6 yd",87,17
24516,Pure Cane Dark Brown Sugar,17,13
24517,Pineapple Chunks in 100% Juice,99,15
24518,Gluten Free Lemonzest Nutrition bar,3,19
24519,Sauce for Lettuce Wrap,66,6
24520,Wild Chub Mackerel in Piripiri Sauce,95,15
24521,Lowfat Goat Milk,84,16
24524,Lightly Salted Sweet Cream Butter,36,16
24525,Lentils Heritage Beans,63,9
24526,"Tension Tamer, Caffeine-Free Herbal Tea",94,7
24527,Herbal Caffeine Free Sleepytime Tea,94,7
24528,Chocolate Cafe Mocha Creamer,53,16
24529,Lavender Shampoo,22,11
24531,Sprouted Brown Rice,66,6
24532,Cranberry Almond Chicken Salad,8,3
24533,Pre-Moistened Multi-Surface Everyday Wipes,114,17
24534,Dark Chocolate Covered Goji Berries,45,19
24535,Plain Whole Milk Yogurt,120,16
24538,"Frozen Dessert, Non-Dairy, Mocha Pie",37,1
24540,Original Fresh Liquid Detergent With Clorox,75,17
24541,Nonfat After Dark Chocolate Organic Frozen Yogurt,37,1
24542,Organic Carrot Split Pea Kamut Veggie & Protein Puree,92,18
24543,Organic Steve's Smooth French Coffee,26,7
24544,Breakfast Blend Whole Bean Coffee,26,7
24545,"Licorice, Strawberry",45,19
24548,Organic Peach Fruit Spread,88,13
24549,Organic Greens And Kale,31,7
24551,90 Calorie Chocolate Peanut Butter Brownies,3,19
24552,Spicy Red Napa Cabbage Kimchi,110,13
24553,Gochujang Fermented Garlic Chile Paste,66,6
24555,Mocha Cappuccino,31,7
24556,Kalamata Whole Gourmet Black Olives,110,13
24557,Magnesium Glycinate 400 Mg,47,11
24558,Strawberry Snickerdoole Ice Cream Sandwiches,37,1
24560,Organic Lemonade From Concentrate,98,7
24561,Organic Cheese Frozen Pizza,79,1
24562,Honest Hand Sanitizer,25,11
24563,Natural Pepper Jack Cheese,21,16
24566,Extra Crunchy Beef & Cheese Mini Tacos,38,1
