customerid,orderid,prod_id
12231,1340,8628
12231,1340,9966
12231,1340,1775
8228,1341,7661
8228,1341,2126
8228,1341,8360
8228,1341,6809
8228,1341,2075
8228,1341,9999
8228,1341,5086
19233,1342,2043
19233,1342,72
19233,1342,6714
19233,1342,3097
19233,1342,5723
10159,1343,4632
5983,1344,4567
5983,1344,2944
5983,1344,56
5983,1344,3388
5983,1344,7646
5983,1344,5880
5983,1344,7388
8203,1345,2590
8203,1345,6331
8203,1345,6791
8203,1345,5454
12011,1346,3366
12011,1346,8770
12011,1346,3546
12011,1346,4338
12011,1346,226
12011,1346,3492
12011,1346,1671
12011,1346,2057
16091,1347,9757
16091,1347,2761
16091,1347,8662
16091,1347,7970
16091,1347,4220
16091,1347,6246
16091,1347,1364
9819,1348,1843
9819,1348,213
9819,1348,171
9819,1348,6214
9819,1348,3912
9819,1348,272
9819,1348,8765
9819,1348,1208
19738,1349,8022
19738,1349,6927
19738,1349,1544
19738,1349,9282
19738,1349,3199
10084,1350,376
10084,1350,5763
10084,1350,9585
10084,1350,7785
13098,1351,8075
15628,1352,1773
15628,1352,2433
15628,1352,6220
15628,1352,8752
15628,1352,4836
15628,1352,4460
15628,1352,6298
15628,1352,9379
17927,1353,8820
17927,1353,5759
17927,1353,1081
17927,1353,5163
17927,1353,1647
17927,1353,9392
17927,1353,4096
17927,1353,6736
17927,1353,3538
16746,1354,395
16746,1354,9028
16746,1354,6263
16746,1354,8737
15112,1355,6260
15112,1355,9254
15112,1355,1107
15112,1355,7588
15112,1355,4321
2111,1356,6543
2111,1356,4234
2111,1356,5922
2111,1356,8650
2111,1356,4402
2111,1356,5403
10131,1357,487
10131,1357,1594
5402,1358,3200
5402,1358,7645
5402,1358,6017
5402,1358,1382
5402,1358,1372
5402,1358,7007
11314,1359,570
11314,1359,7783
11314,1359,2712
11314,1359,5193
11314,1359,5431
7611,1360,9768
7611,1360,8541
7611,1360,8209
7611,1360,7055
16853,1361,5720
16853,1361,9781
16853,1361,92
16853,1361,5610
16641,1362,1519
16641,1362,5810
16641,1362,5587
16641,1362,8036
16641,1362,7984
16641,1362,2768
16641,1362,1135
16641,1362,5783
16641,1362,8249
7937,1363,1932
7937,1363,2508
12678,1364,5362
2344,1365,6469
2344,1365,3476
2344,1365,6449
2344,1365,645
2344,1365,6065
2344,1365,5835
2344,1365,7415
2344,1365,8282
426,1366,7754
426,1366,9215
426,1366,5532
16131,1367,6187
16131,1367,2700
16131,1367,6670
14629,1368,3742
14629,1368,6282
9125,1369,4775
9125,1369,4022
6472,1370,7813
6472,1370,3759
6472,1370,9964
6472,1370,5777
6472,1370,9607
6472,1370,1812
17086,1371,1109
17086,1371,4659
17086,1371,8323
17086,1371,3031
14104,1372,288
14104,1372,903
14104,1372,8903
14104,1372,1660
14104,1372,4605
8422,1373,9721
8422,1373,1884
8422,1373,3147
8422,1373,960
18563,1374,2379
18563,1374,4961
18563,1374,7728
18563,1374,9771
18563,1374,3348
18563,1374,3290
18563,1374,7539
18563,1374,2445
4656,1375,1972
4656,1375,9025
19969,1376,9266
19969,1376,71
10061,1377,279
7252,1378,8634
7252,1378,451
7252,1378,4695
14207,1379,1396
14207,1379,497
14207,1379,3390
14207,1379,842
14207,1379,3814
13449,1380,7363
13449,1380,3363
13449,1380,9847
13449,1380,9188
19277,1381,2194
19277,1381,8876
543,1382,8952
543,1382,2258
543,1382,6025
543,1382,706
543,1382,2795
543,1382,4269
543,1382,2869
543,1382,6789
11952,1383,5614
11952,1383,7933
11952,1383,3719
11952,1383,4382
11952,1383,7080
11952,1383,898
6310,1384,9226
6310,1384,4080
6310,1384,3178
6310,1384,2178
17932,1385,4942
17932,1385,1222
17932,1385,713
17932,1385,8363
17932,1385,5964
6086,1386,9074
6086,1386,543
6086,1386,8594
6086,1386,1429
6086,1386,1788
6086,1386,1022
6086,1386,653
18830,1387,9373
18830,1387,8427
18830,1387,2441
18830,1387,4516
18830,1387,9533
18830,1387,1447
18830,1387,8394
18830,1387,1475
135,1388,2741
135,1388,1453
135,1388,4455
135,1388,765
135,1388,1520
135,1388,5258
135,1388,6114
17107,1389,6957
17107,1389,6499
17107,1389,6643
17107,1389,8923
17107,1389,3828
5060,1390,3020
14950,1391,4861
14950,1391,8280
14950,1391,7156
14950,1391,3802
14950,1391,2947
19806,1392,8306
14457,1393,1569
14457,1393,1375
14457,1393,8150
14457,1393,5396
14457,1393,1869
14457,1393,8290
14457,1393,6403
14457,1393,6847
1297,1394,4923
1297,1394,3811
1297,1394,5443
1297,1394,125
18329,1395,6389
9078,1396,7377
9078,1396,9204
9078,1396,3671
9078,1396,2235
9078,1396,9165
9078,1396,1167
9078,1396,7104
9078,1396,6174
9078,1396,5292
10832,1397,4580
10832,1397,3287
10832,1397,2060
14265,1398,4074
14265,1398,8549
14265,1398,830
19988,1399,850
19988,1399,5518
19988,1399,1996
19988,1399,8640
19988,1399,6225
19988,1399,7399
19988,1399,2097
19988,1399,1773
19988,1399,7640
7319,1400,8883
7319,1400,3107
7319,1400,9495
7319,1400,9706
7319,1400,798
12630,1401,7124
12630,1401,1577
12630,1401,6933
12630,1401,4152
12630,1401,9659
12630,1401,3186
8947,1402,9835
8947,1402,2079
8947,1402,9551
8947,1402,4310
10214,1403,1422
10214,1403,6154
10214,1403,3605
10214,1403,1892
10214,1403,6704
10214,1403,9567
10214,1403,1967
10214,1403,3661
10214,1403,7225
14119,1404,1
8620,1405,9417
8620,1405,6836
8620,1405,464
8620,1405,9383
8620,1405,719
8620,1405,4606
8620,1405,7317
18566,1406,4453
18566,1406,2065
18566,1406,1206
18566,1406,3602
18566,1406,531
18566,1406,5516
18566,1406,3021
19713,1407,2846
19713,1407,1403
19713,1407,6426
19713,1407,986
19713,1407,179
19713,1407,3025
19713,1407,2217
8562,1408,803
8562,1408,3660
8562,1408,9854
5750,1409,2732
5750,1409,9335
1475,1410,6746
1475,1410,5195
16438,1411,5696
16438,1411,1395
16438,1411,7727
16438,1411,227
16438,1411,3531
16438,1411,561
16438,1411,2955
11373,1412,1263
11373,1412,732
11373,1412,1024
11373,1412,529
11373,1412,4401
11373,1412,4437
11373,1412,2539
11373,1412,3699
11373,1412,6293
13039,1413,6600
13039,1413,8320
13039,1413,8041
13039,1413,5241
13039,1413,8973
13039,1413,2155
13039,1413,6906
13039,1413,7180
13039,1413,9395
7662,1414,3963
7662,1414,9332
7662,1414,5130
7662,1414,6775
7662,1414,5122
6881,1415,2419
6881,1415,1938
6881,1415,4672
6881,1415,1095
6881,1415,7269
6881,1415,9012
6881,1415,9855
6881,1415,494
6881,1415,7271
13204,1416,2063
13204,1416,6636
13204,1416,4861
13204,1416,625
13204,1416,7304
13204,1416,5958
13204,1416,4434
13204,1416,3333
1203,1417,7265
1203,1417,3090
720,1418,6962
720,1418,5776
720,1418,8414
720,1418,6209
720,1418,362
720,1418,1063
720,1418,9877
8621,1419,9839
7282,1420,7298
7282,1420,5864
7282,1420,4524
7282,1420,7896
7282,1420,5006
7282,1420,509
7282,1420,6084
7282,1420,6693
15512,1421,4776
15512,1421,7737
15512,1421,1257
15512,1421,2281
6710,1422,7519
6710,1422,9328
6710,1422,4144
6710,1422,3527
6710,1422,896
6710,1422,2569
6710,1422,753
6710,1422,3425
15071,1423,8553
15071,1423,4219
12999,1424,9854
12999,1424,2769
12999,1424,8173
12999,1424,9414
5880,1425,6975
15454,1426,2029
19516,1427,5223
19516,1427,6514
19516,1427,2822
19516,1427,2518
19516,1427,526
19516,1427,47
19516,1427,7382
13401,1428,6915
13401,1428,6514
13401,1428,7101
18260,1429,8888
18260,1429,9585
18260,1429,8546
2733,1430,4042
2733,1430,177
2733,1430,3741
2733,1430,3549
2733,1430,4258
2345,1431,5281
2345,1431,3556
2345,1431,1554
2345,1431,2886
4941,1432,8569
4941,1432,5809
4941,1432,1815
4941,1432,8128
3736,1433,6623
3736,1433,3435
3736,1433,4979
3736,1433,7605
3736,1433,1182
3736,1433,266
3736,1433,4834
1462,1434,5173
1462,1434,4654
1462,1434,7275
1462,1434,831
1462,1434,8459
1462,1434,7270
1462,1434,2255
11378,1435,4447
11378,1435,7051
11378,1435,6513
11378,1435,8365
11378,1435,468
11378,1435,2078
11378,1435,9272
7849,1436,393
7849,1436,2957
7849,1436,3830
7849,1436,6858
7849,1436,4118
7849,1436,1773
7849,1436,5461
5022,1437,9827
5022,1437,5078
5022,1437,1756
5022,1437,6384
13326,1438,4217
13326,1438,1697
13326,1438,4194
2101,1439,9720
2101,1439,3381
1199,1440,4331
1199,1440,1663
6836,1441,4444
6836,1441,858
6836,1441,3602
6836,1441,4737
17861,1442,9981
17861,1442,1161
17861,1442,5816
17861,1442,4882
17861,1442,5142
17861,1442,6867
17861,1442,91
17861,1442,8879
17861,1442,1947
12782,1443,5786
12782,1443,8030
12782,1443,5306
12258,1444,8563
12258,1444,9134
12258,1444,5625
12258,1444,9796
12258,1444,6588
12258,1444,238
12258,1444,5192
12258,1444,4580
12258,1444,4557
1926,1445,970
1926,1445,9837
1926,1445,7937
1926,1445,2404
1926,1445,8722
1926,1445,8942
1926,1445,5345
1926,1445,1870
1926,1445,5333
11139,1446,4686
11139,1446,4132
11139,1446,6390
11139,1446,205
11139,1446,6976
11139,1446,3681
11139,1446,7449
19705,1447,819
19705,1447,2677
19705,1447,2985
19705,1447,1302
19705,1447,3003
16274,1448,7850
16274,1448,7814
16274,1448,1889
16274,1448,260
16274,1448,9192
16274,1448,5676
16274,1448,5559
16274,1448,6493
14622,1449,3474
14622,1449,3820
14622,1449,4756
14622,1449,7879
14622,1449,4959
14622,1449,7215
14622,1449,2203
14622,1449,7048
14622,1449,3046
4474,1450,8877
4474,1450,406
4474,1450,1841
4474,1450,2681
4474,1450,6276
4474,1450,1732
4474,1450,929
4474,1450,6918
3754,1451,4686
3754,1451,7370
3754,1451,3075
12057,1452,4659
10127,1453,2066
10127,1453,4229
10127,1453,5732
10127,1453,8437
10127,1453,2447
10127,1453,5468
10127,1453,7232
10127,1453,9918
10127,1453,1233
8614,1454,335
8614,1454,2980
8614,1454,1882
17559,1455,8357
17559,1455,463
17800,1456,4255
17800,1456,9221
18276,1457,6425
18276,1457,4005
18276,1457,9746
18276,1457,4481
18276,1457,9333
18276,1457,2800
18276,1457,5141
18276,1457,1511
18276,1457,5050
8498,1458,5895
8498,1458,4553
8498,1458,6615
8498,1458,4254
8498,1458,2716
8498,1458,7072
8498,1458,4806
8498,1458,1061
787,1459,9782
787,1459,4153
787,1459,4286
3745,1460,208
3745,1460,9266
3745,1460,4462
3745,1460,7778
986,1461,7214
986,1461,9788
986,1461,3485
18263,1462,9919
18263,1462,9742
18263,1462,5026
18263,1462,6077
18263,1462,7146
18263,1462,7823
18263,1462,1044
18263,1462,2291
16378,1463,1159
1892,1464,276
1892,1464,7207
1892,1464,1917
1892,1464,7771
1892,1464,1330
1892,1464,4665
1892,1464,1274
1892,1464,3691
9469,1465,3556
5738,1466,9396
5738,1466,805
5738,1466,5437
5738,1466,7665
5738,1466,3027
5738,1466,9768
5738,1466,1240
5738,1466,3594
5738,1466,8504
4389,1467,6929
4389,1467,6447
4389,1467,7721
4389,1467,3353
4389,1467,5006
4389,1467,7853
6578,1468,5931
6578,1468,4192
6578,1468,714
6578,1468,6796
6578,1468,1335
18098,1469,4984
18098,1469,8481
18098,1469,4906
16515,1470,1006
16515,1470,7391
8561,1471,4197
8561,1471,9463
8561,1471,2182
8561,1471,9217
16782,1472,1529
16782,1472,3473
16782,1472,8978
16782,1472,6210
16782,1472,6635
16782,1472,7135
16782,1472,7448
16782,1472,5591
16782,1472,8806
6004,1473,7912
6004,1473,4768
6004,1473,601
6004,1473,5518
6004,1473,5375
6004,1473,714
6004,1473,7055
6004,1473,7224
7718,1474,1499
7718,1474,6904
7718,1474,8897
15885,1475,6451
2436,1476,7543
2436,1476,992
2436,1476,6314
2436,1476,1764
2436,1476,1396
2436,1476,6634
2436,1476,2846
2436,1476,9019
11845,1477,1632
11845,1477,3254
11845,1477,6818
11845,1477,6966
11845,1477,923
16930,1478,1382
16930,1478,4566
16930,1478,9666
12599,1479,9100
12599,1479,9323
12599,1479,7542
12599,1479,827
12599,1479,7432
8498,1480,8292
8498,1480,7197
8498,1480,3173
8498,1480,3022
8498,1480,3477
8498,1480,7700
19665,1481,4811
19665,1481,7767
19665,1481,4056
19665,1481,4891
19665,1481,4481
19665,1481,8963
5497,1482,7457
5497,1482,5025
5497,1482,4853
5497,1482,5184
5497,1482,5633
18360,1483,5328
6190,1484,8403
6190,1484,8390
6190,1484,8873
6190,1484,6881
14717,1485,5032
14717,1485,8186
14717,1485,3377
14717,1485,8214
14717,1485,6253
14717,1485,8189
14717,1485,596
95,1486,3555
95,1486,4705
95,1486,7898
95,1486,9296
95,1486,9022
95,1486,2136
95,1486,6953
95,1486,4660
16073,1487,7046
16073,1487,4951
16073,1487,3729
16073,1487,8750
16073,1487,5595
18297,1488,1092
18297,1488,6661
18297,1488,3050
10370,1489,2353
10370,1489,1876
10370,1489,7706
10370,1489,4672
10370,1489,5144
10370,1489,9985
10370,1489,5169
1526,1490,9912
1526,1490,558
1526,1490,2741
1526,1490,1392
1526,1490,2900
1526,1490,975
1526,1490,7913
19576,1491,171
19576,1491,37
19576,1491,7025
19576,1491,4187
19576,1491,8756
5702,1492,7320
5702,1492,3872
5702,1492,8532
2862,1493,9342
2862,1493,152
2862,1493,4138
2862,1493,2208
2862,1493,286
2862,1493,9623
2862,1493,2266
2043,1494,3872
2043,1494,5329
2043,1494,9161
15384,1495,9123
15384,1495,3927
15384,1495,5250
15384,1495,5386
15384,1495,6961
15384,1495,3695
15384,1495,9838
4206,1496,3125
4206,1496,6520
4206,1496,2063
4206,1496,8188
18881,1497,6543
18881,1497,6411
18881,1497,6503
18881,1497,4548
18881,1497,1046
9479,1498,8056
9479,1498,1421
9479,1498,7368
9479,1498,9396
9479,1498,1541
9479,1498,5737
9479,1498,2683
9479,1498,9169
9479,1498,2296
17411,1499,365
17411,1499,8027
17411,1499,2236
17411,1499,6149
17411,1499,6826
17411,1499,4297
3330,1500,5553
3330,1500,239
3330,1500,4062
3330,1500,8074
3330,1500,4520
3330,1500,8942
3330,1500,9074
3330,1500,295
16643,1501,5829
16643,1501,9074
16643,1501,1201
16643,1501,902
16643,1501,5035
16643,1501,9365
16643,1501,8027
16643,1501,1876
19898,1502,318
19898,1502,1200
19898,1502,9382
19898,1502,8830
19898,1502,9815
19898,1502,3317
19898,1502,6674
15749,1503,8460
15749,1503,2894
15749,1503,1383
15749,1503,7428
15749,1503,3008
15749,1503,3207
15749,1503,6996
15749,1503,2586
15749,1503,2916
3490,1504,1422
3490,1504,5147
3490,1504,2905
3490,1504,5970
3490,1504,2644
3490,1504,9460
3490,1504,2253
3490,1504,6458
3490,1504,4101
14615,1505,832
14615,1505,4823
14615,1505,2345
14615,1505,5492
14615,1505,4014
14615,1505,59
5927,1506,1628
2176,1507,1931
2176,1507,7339
2176,1507,6708
2176,1507,3338
2176,1507,3598
2176,1507,4877
2176,1507,7917
6817,1508,322
6817,1508,6105
6817,1508,9787
6817,1508,6309
6817,1508,3957
6817,1508,2503
6817,1508,9375
13428,1509,3684
13428,1509,3192
13428,1509,7970
13428,1509,5703
13428,1509,5290
13428,1509,9295
13428,1509,5578
13428,1509,8878
17329,1510,79
17329,1510,2972
4694,1511,9061
5489,1512,26
5489,1512,1025
5489,1512,5133
8855,1513,4044
8855,1513,1621
8855,1513,5911
8855,1513,248
8855,1513,6358
8855,1513,8571
8855,1513,5566
8855,1513,6518
8855,1513,3060
8673,1514,3583
8673,1514,3125
8673,1514,6576
8673,1514,3143
8673,1514,7424
8673,1514,2191
8673,1514,6178
12849,1515,9644
12849,1515,2858
12849,1515,8245
12849,1515,9836
12849,1515,5657
12849,1515,5641
12849,1515,4602
15452,1516,5212
15452,1516,6675
17731,1517,6967
17731,1517,870
17731,1517,148
17731,1517,3719
17731,1517,5723
11115,1518,2763
11115,1518,2931
11115,1518,8132
11115,1518,5091
11115,1518,9817
11115,1518,7152
11115,1518,2937
11115,1518,5356
4645,1519,3380
14196,1520,9061
14196,1520,2526
14196,1520,919
14196,1520,1237
14196,1520,2653
14196,1520,1936
14196,1520,5439
5181,1521,8010
15746,1522,8606
15746,1522,443
15746,1522,6397
10916,1523,7787
10916,1523,4634
10916,1523,8596
10916,1523,8392
10916,1523,5029
10916,1523,2282
10916,1523,6422
10916,1523,4054
10916,1523,4122
83,1524,9341
11475,1525,1196
11475,1525,6926
11475,1525,2555
11475,1525,8006
11475,1525,8845
11475,1525,1681
11475,1525,228
13298,1526,1080
6766,1527,4292
6766,1527,6284
6766,1527,3727
9845,1528,3904
9845,1528,1118
9845,1528,1780
9845,1528,8307
9845,1528,3837
9845,1528,7422
9845,1528,5184
9845,1528,1784
9845,1528,515
18328,1529,7154
18328,1529,8990
18328,1529,2228
18328,1529,5803
19413,1530,1616
19413,1530,2263
19413,1530,6172
7187,1531,5501
7187,1531,9902
7187,1531,1100
7187,1531,5180
4666,1532,3213
4666,1532,4095
4666,1532,1271
4406,1533,4915
2173,1534,4680
2173,1534,2353
2173,1534,1486
2173,1534,6197
2173,1534,1800
2173,1534,9364
2173,1534,3709
2173,1534,7755
3699,1535,7126
9404,1536,4541
9404,1536,8548
9404,1536,3969
9404,1536,3297
9404,1536,3409
9404,1536,8576
9404,1536,7368
13463,1537,4836
13463,1537,1612
13463,1537,5262
13463,1537,4253
13463,1537,2207
14405,1538,2457
14405,1538,2106
10806,1539,185
10806,1539,9050
10806,1539,1697
10806,1539,4284
10806,1539,4720
10806,1539,767
10806,1539,3029
10806,1539,3879
10806,1539,8415
11005,1540,7131
11005,1540,1152
11005,1540,2169
11005,1540,4640
11005,1540,6633
11005,1540,6236
11005,1540,2377
11005,1540,5712
861,1541,6761
861,1541,2079
861,1541,6089
861,1541,6726
861,1541,5996
861,1541,8511
19324,1542,6850
19324,1542,2841
19324,1542,1827
19324,1542,9164
19324,1542,7008
19324,1542,864
19324,1542,5305
19324,1542,8345
848,1543,917
848,1543,1707
434,1544,9879
434,1544,3127
434,1544,9404
434,1544,210
434,1544,5044
4103,1545,4345
4103,1545,2939
4103,1545,1617
4103,1545,3114
4103,1545,9927
4103,1545,3752
6389,1546,8395
3043,1547,7489
3043,1547,4016
3043,1547,8038
4569,1548,1836
4569,1548,1618
4569,1548,7072
4569,1548,7774
4569,1548,8761
4569,1548,8631
4569,1548,4720
4569,1548,684
4569,1548,2208
1326,1549,9328
1326,1549,4656
18479,1550,8168
18479,1550,4744
18479,1550,4937
18479,1550,4517
18479,1550,8814
18479,1550,4235
17909,1551,2069
17909,1551,7728
17909,1551,793
17909,1551,8828
6966,1552,2723
6966,1552,1822
6966,1552,8619
6966,1552,676
6966,1552,8381
6966,1552,6266
1001,1553,9455
1001,1553,5111
5677,1554,7418
5677,1554,3604
5677,1554,536
5677,1554,8624
890,1555,7010
890,1555,397
890,1555,16
890,1555,2584
890,1555,7162
890,1555,9932
890,1555,9780
4940,1556,5953
4940,1556,3418
4940,1556,8159
4940,1556,646
4940,1556,7213
4940,1556,7228
8474,1557,9627
8474,1557,2770
8474,1557,4684
8474,1557,9430
8474,1557,6548
8474,1557,9656
15070,1558,2832
15070,1558,7189
15070,1558,8423
15070,1558,7773
15070,1558,6703
15070,1558,6995
15070,1558,9236
17725,1559,1072
17725,1559,1221
15536,1560,2454
15536,1560,5867
15536,1560,9022
15536,1560,7973
15536,1560,9688
15536,1560,4045
15536,1560,2030
15536,1560,2460
3392,1561,558
3392,1561,2971
8383,1562,1960
8383,1562,2652
8383,1562,3231
8383,1562,7918
11782,1563,2286
11782,1563,4364
11782,1563,3255
11782,1563,3339
11782,1563,8519
11782,1563,8097
11782,1563,7122
5529,1564,7084
5529,1564,4677
5529,1564,1632
19098,1565,5440
19098,1565,2372
19098,1565,1129
19098,1565,2040
19098,1565,3559
4154,1566,1154
4154,1566,9964
4154,1566,804
4154,1566,4696
4154,1566,2441
4154,1566,7623
4154,1566,7279
4154,1566,3621
4154,1566,1343
7429,1567,450
7429,1567,1572
7429,1567,4202
7429,1567,6085
7429,1567,1268
7429,1567,3160
7429,1567,9097
7584,1568,3164
7584,1568,2967
7584,1568,5348
7584,1568,7879
7584,1568,5648
7584,1568,405
7584,1568,1125
7584,1568,1257
7584,1568,4862
1892,1569,8184
1892,1569,7565
1892,1569,7701
1892,1569,1072
1892,1569,2913
1892,1569,9024
8742,1570,1061
8742,1570,6494
8742,1570,547
3606,1571,7261
3606,1571,8126
